user_id,Y,brands_visited,visits_n_beforeBiedronka,visits_n_beforeCarrefour,visits_n_beforeKaufland,visits_n_beforeLidl,visits_pct_beforeBiedronka,visits_pct_beforeCarrefour,visits_pct_beforeKaufland,visits_pct_beforeLidl,visits_n_afterBiedronka,visits_n_afterCarrefour,visits_n_afterKaufland,visits_n_afterLidl,visits_pct_afterBiedronka,visits_pct_afterCarrefour,visits_pct_afterKaufland,visits_pct_afterLidl,time_minBiedronka,time_minCarrefour,time_minKaufland,time_minLidl,time_minTesco,n_locationsBiedronka,n_locationsCarrefour,n_locationsKaufland,n_locationsLidl,n_locationsTesco
2457479,Carrefour,4.0,2,4,0,1,0.2857142857142857,0.5714285714285714,0.0,0.14285714285714285,1,5,0,1,0.14285714285714285,0.7142857142857143,0.0,0.14285714285714285,968.0,719.0,0.0,692.0,0.0,1.0,1.0,0.0,1.0,0.0
2458221,Biedronka,3.0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0,0,0.6666666666666666,0.3333333333333333,0.0,0.0,1125.0,1271.0,0.0,0.0,946.0,1.0,1.0,0.0,0.0,1.0
2468001,Carrefour,2.0,0,10,0,0,0.0,0.9090909090909091,0.0,0.0,0,7,0,0,0.0,1.0,0.0,0.0,0.0,464.0,0.0,0.0,533.0,0.0,1.0,0.0,0.0,1.0
2468045,Carrefour,4.0,12,0,0,2,0.8571428571428571,0.0,0.0,0.14285714285714285,13,8,0,2,0.5652173913043478,0.34782608695652173,0.0,0.08695652173913043,478.0,729.0,0.0,613.0,0.0,4.0,1.0,0.0,1.0,0.0
2470043,Lidl,4.0,3,0,0,1,0.75,0.0,0.0,0.25,0,2,0,4,0.0,0.3333333333333333,0.0,0.6666666666666666,773.0,670.0,0.0,570.0,0.0,1.0,1.0,0.0,2.0,0.0
2470684,Lidl,3.0,0,0,0,8,0.0,0.0,0.0,0.5714285714285714,0,0,0,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,606.0,794.0,0.0,0.0,0.0,1.0,1.0
2471207,Biedronka,4.0,3,0,28,0,0.09090909090909091,0.0,0.8484848484848485,0.0,8,1,19,0,0.2857142857142857,0.03571428571428571,0.6785714285714286,0.0,435.0,908.0,528.0,0.0,837.0,3.0,1.0,1.0,0.0,1.0
2478143,Lidl,5.0,5,26,21,3,0.08620689655172414,0.4482758620689655,0.3620689655172414,0.05172413793103448,8,22,26,9,0.12307692307692308,0.3384615384615385,0.4,0.13846153846153847,524.0,492.0,503.0,518.0,1075.0,2.0,1.0,1.0,2.0,1.0
2481442,Kaufland,5.0,29,1,9,16,0.47540983606557374,0.01639344262295082,0.14754098360655737,0.26229508196721313,13,0,11,11,0.37142857142857144,0.0,0.3142857142857143,0.3142857142857143,452.0,788.0,625.0,509.0,592.0,3.0,1.0,1.0,1.0,1.0
2487197,Biedronka,4.0,5,2,3,0,0.45454545454545453,0.18181818181818182,0.2727272727272727,0.0,9,0,1,0,0.9,0.0,0.1,0.0,1080.0,1021.0,1049.0,0.0,1073.0,1.0,1.0,1.0,0.0,1.0
